training_loss,validation_loss,training_accuracy,validation_accuracy
0.6932513947834444,0.6885981035383442,0.75122,0.7486
0.5384198025516842,0.5336521271663376,0.80918,0.8092
0.49386010343766273,0.500024005582061,0.8235,0.8169
0.48299001603175307,0.48790958863270434,0.82732,0.8208
0.46430021593028015,0.472827207815798,0.83124,0.8248
0.4075801066882775,0.41207973904247525,0.85622,0.8546
0.4265848761781707,0.4393551025209548,0.845,0.842
0.3785090601962546,0.38507910148252417,0.86516,0.858
0.3821496469590365,0.3884886978547784,0.86048,0.8617
0.3577076995845341,0.37618648025053963,0.87036,0.8659
0.3979759203351062,0.4174963518788543,0.85374,0.8488
0.33816940266915296,0.3549898368648336,0.87858,0.87
0.34056124003494487,0.3635211807640293,0.87878,0.8708
0.3433688128238444,0.37355404356612437,0.87402,0.8641
0.3819323199255692,0.4134004564979408,0.86222,0.8495
0.3218243606864949,0.34937232016008113,0.88324,0.8758
0.3167558196941605,0.3464423597236223,0.88468,0.8761
0.3654439717607425,0.41329851331590095,0.85662,0.8393
0.3223465172683491,0.35021108747283114,0.88046,0.8714
0.3061411753487404,0.3531962233253672,0.88764,0.873
0.28987494518842233,0.3302452302054514,0.89378,0.8795
0.2787960388928728,0.3185492810569232,0.89888,0.8855
0.2975642581653717,0.336907820988305,0.8913,0.8794
0.2738390430769957,0.3169125573167318,0.8994,0.8842
0.28719002648692604,0.3308342199159574,0.89456,0.8774
0.282844326608931,0.33847777922696703,0.89556,0.8721
0.2682562162885276,0.32960462721088263,0.90112,0.882
0.26577561451574727,0.330152464252484,0.90168,0.8811
0.2613854995926323,0.3260296377577359,0.90474,0.8805
0.3011089535168065,0.3561650889017914,0.88564,0.8668
0.2481257002562513,0.30630659613805483,0.90906,0.8911
0.27287304340421087,0.335857664482503,0.89714,0.879
0.26614595961082926,0.33731237355666827,0.90204,0.8819
0.23768932120803068,0.3067975285687024,0.91442,0.8905
0.2697481538366784,0.35505039914499353,0.89982,0.872
0.4352219713770825,0.5286645217786862,0.83974,0.8163
0.2332142927610051,0.3036354553850391,0.9137,0.893
0.25701278684389256,0.3443330897937847,0.90498,0.8774
0.25156701289479383,0.3280425365023975,0.90632,0.8798
0.21220641030603662,0.29789559354510486,0.92364,0.8956
0.22703571888187046,0.31833146437059473,0.9161,0.8848
0.22132740362221018,0.304579496383667,0.91868,0.89
0.23734990185331506,0.3233012741879572,0.91186,0.886
0.23507122584925894,0.325141021911102,0.91306,0.8828
0.22499676515607883,0.3137883540195755,0.91782,0.8897
0.21154645817054202,0.3184652038012879,0.9218,0.8824
0.20323518103422106,0.2985418789277348,0.92626,0.8925
0.20955447328593724,0.31581187380265585,0.9235,0.8835
0.19485065664934076,0.295994648073293,0.9295,0.896
0.19952486710780112,0.3063774195652974,0.92794,0.8917
0.19871795411838594,0.31509067702896987,0.92778,0.8889
0.19914845617302238,0.31081237983477267,0.9273,0.8877
0.18803686217959883,0.29911968442080894,0.93212,0.8909
0.2381175987212859,0.36432136350040195,0.90958,0.8669
0.19451847571469938,0.3087035241194918,0.9289,0.8897
0.19105583408375834,0.3123586811596834,0.93086,0.8895
0.1802777699802233,0.3035343506290943,0.93456,0.8969
0.17447733388418127,0.3049289410627341,0.93674,0.8936
0.16846623990084508,0.29785003635702256,0.93968,0.8946
0.1872956134054972,0.3312151971497113,0.93158,0.8878
0.21938424158241132,0.35387688215020335,0.92014,0.8813
0.17076587543615598,0.31325396782235254,0.93808,0.8903
0.2074065908141758,0.3585233548773995,0.92196,0.8788
0.16982195436802056,0.3145674110590657,0.93756,0.8964
0.16702528013978774,0.31778622880766666,0.93982,0.892
0.16252060592784295,0.3127341168590739,0.93948,0.8897
0.20576895742922488,0.38021516837651215,0.9227,0.8761
0.19857208790910214,0.3455531068995029,0.92456,0.8827
0.15664407870043878,0.3081149128796179,0.94328,0.8968
0.1696078297217636,0.3332629994123797,0.93804,0.8922
0.15542466429721974,0.31398356903957414,0.94316,0.8931
0.15727677030484086,0.32340990685963933,0.94166,0.8929
0.1561074404955825,0.31686215102672577,0.94406,0.8934
0.14606580870878666,0.30814090781385384,0.94628,0.8956
0.1395683004270734,0.30248325610462623,0.94984,0.8984
0.14958709219227667,0.32142414114897766,0.9456,0.8934
0.17077714551592726,0.3351233141331733,0.93716,0.8901
0.15384259288344543,0.3390663124715226,0.94326,0.8869
0.14497652852817264,0.33459443985661375,0.94686,0.8948
0.13726118754814653,0.32258321259972417,0.95112,0.892
0.1383527719113223,0.3207503500618512,0.95008,0.8911
0.12857210760950433,0.32269766492934165,0.9533,0.8932
0.13907443105107378,0.33568421100513846,0.94874,0.8893
0.15336525904210022,0.3537949170870117,0.94368,0.8845
0.14276121580577872,0.34348547897195514,0.94872,0.8866
0.14800368727701704,0.3459754970066155,0.9447,0.8842
0.15124441291708166,0.36470108356656905,0.94172,0.8837
0.13214676978681095,0.342840731521196,0.95168,0.8892
0.13326125609143005,0.34432596930220155,0.95106,0.889
0.15596568339582903,0.3684919385970393,0.94086,0.8777
0.11874452216164841,0.34636388322975065,0.95708,0.8913
0.12234123939138544,0.33053034921235674,0.95618,0.8936
0.1419687314849833,0.3673014974669565,0.94864,0.8836
0.10999269994056743,0.32823405047006243,0.96128,0.8964
0.10383264283123224,0.32311628211902665,0.9648,0.899
0.17269913051896693,0.4197469834662691,0.93396,0.8765
0.15547741086358,0.3967434950644457,0.9427,0.8827
0.11508854621511591,0.348983570933342,0.95926,0.8968
0.10491093646382432,0.33773004480555086,0.96302,0.8922
0.11008167040088902,0.3496008632303793,0.96062,0.8892
