training_loss,validation_loss,training_accuracy,validation_accuracy
0.4644297959243937,0.4648117072391324,0.83554,0.8379
0.3742689277814573,0.3845184450992383,0.8646,0.8608
0.3432201765653776,0.3663502512619249,0.87422,0.8653
0.336204880770006,0.37043204103999594,0.87714,0.8621
0.30898296706630846,0.3392055351703719,0.88592,0.8728
0.29077031911793366,0.32890758501381495,0.89346,0.8818
0.28827858955273505,0.336093391274695,0.89242,0.8769
0.27255446098725006,0.33270007225118314,0.89952,0.8779
0.2685707700056775,0.3300127380855258,0.89974,0.881
0.2639736101538964,0.3307667866429423,0.90016,0.8812
0.26469224956042386,0.33163575905524156,0.90306,0.8835
0.250395997090822,0.3297108522704526,0.90692,0.8784
0.22998845249263775,0.31400325875408824,0.912,0.8845
0.23578174725625836,0.3239630494547533,0.91144,0.8842
0.21393222378207724,0.31097765121752236,0.91876,0.8901
0.22331095929694972,0.3212986574065217,0.91562,0.8846
0.21155388521819218,0.32394225457388653,0.9206,0.8867
0.18667129689626177,0.30003736666202985,0.9294,0.8938
0.18984131735678214,0.30653916037754947,0.9301,0.8899
0.1908311707126405,0.3110957566030237,0.92846,0.892
0.19106725735306884,0.304079979113482,0.92984,0.8927
0.19788775490044888,0.3274049562401166,0.92518,0.8864
0.16662892975614413,0.3180443695835268,0.93848,0.8949
0.1689277274325812,0.31137884104738833,0.93602,0.8949
0.17408588879038972,0.3292230169968814,0.93522,0.8874
0.17401417555301185,0.3368464216479827,0.93508,0.8879
0.2028442077621985,0.36750344637959304,0.92308,0.8751
0.1575558544624536,0.3149088470725855,0.94024,0.8921
0.16199097056039982,0.33407134733500915,0.93776,0.8895
0.14018302652513906,0.31379091166765294,0.94824,0.8978
0.15924667916089671,0.34351652093110563,0.9388,0.8894
0.1418518702631339,0.33996061065115185,0.94656,0.89
0.13278247353739497,0.32806743339523264,0.95102,0.8958
0.13937142560792942,0.35418245965763745,0.94626,0.8896
0.12430898561142362,0.3341383543409276,0.95416,0.8947
0.15589784981944813,0.37708854062457997,0.94108,0.8889
0.12334314478161285,0.34380567114703153,0.95364,0.8958
0.14592521290321925,0.36852491149817934,0.94652,0.8848
0.13031084893255127,0.36573864224894553,0.95046,0.8896
0.13510907737323793,0.36755693325381705,0.94922,0.89
0.13176269780033964,0.3583494660074601,0.95028,0.8896
0.11829149702984816,0.37033543732990776,0.95546,0.8887
0.1132118414099966,0.35705751026807303,0.95842,0.8911
0.11949595700811304,0.3717327091853309,0.95424,0.8872
0.1206238770256528,0.38349610539770185,0.95346,0.8902
0.12799338443546562,0.41233281449796233,0.95062,0.8846
0.11241781119268242,0.3981438958955024,0.95726,0.8915
0.10012391504816605,0.37963511429464075,0.9626,0.8926
0.11041282528236983,0.40814715793412554,0.95824,0.8883
0.12804011079921462,0.4329672680202311,0.95146,0.8887
