training_loss,validation_loss,training_accuracy,validation_accuracy
0.9122195205725062,0.9071737000137378,0.66862,0.6649
0.6893724196249872,0.6847127330530981,0.7503,0.7498
0.6614778890557911,0.6498854902519542,0.74362,0.7483
0.5905607149119267,0.5884519562979412,0.7953,0.7912
0.5387213167632022,0.5417710476240535,0.81774,0.8131
0.49730215254037274,0.5017454838676817,0.82314,0.8177
0.4744297977717941,0.4747978225824939,0.83672,0.8344
0.458936111015432,0.4608689146057056,0.84022,0.8354
0.4598589726268788,0.4606459569779171,0.83916,0.8375
0.4405351136727711,0.4443230333791417,0.84544,0.848
0.45624228829846664,0.4571601740873543,0.84218,0.8409
0.4231454419243671,0.4279436639919402,0.85176,0.85
0.42678511586716716,0.4337851826552373,0.8515,0.8485
0.4533561572737401,0.4661076925932222,0.8419,0.8319
0.42526905412030647,0.4350891882067273,0.84938,0.8445
0.397724364286341,0.40599178840779954,0.86112,0.8571
0.409267956814955,0.4258840536805475,0.85458,0.8477
0.38283060738802566,0.38974793359732174,0.8661,0.8633
0.3843512070148497,0.3894603776798886,0.8665,0.8642
0.38729623598439616,0.3933665902371619,0.8646,0.8636
0.42642173060523275,0.44889870978844393,0.85172,0.8436
0.4243232421862805,0.4308983273566908,0.8462,0.8441
0.36348271072673066,0.38026904253063687,0.87206,0.8659
0.4213180509026703,0.445946704620009,0.84372,0.8352
0.39675147882888995,0.42566741594843044,0.8592,0.8448
0.35974213901116414,0.38264136623804734,0.87108,0.864
0.38551737928329527,0.4177972884125011,0.86022,0.8492
0.38006136117650724,0.3978712094627368,0.86796,0.8594
0.3419765477328349,0.3624411992206695,0.87976,0.8722
0.348875503558332,0.37820574631736537,0.87612,0.8642
0.36216051895600143,0.3990642197762325,0.87106,0.8568
0.33495943717029697,0.35867931632099637,0.88086,0.872
0.3355947109534765,0.36862357909892013,0.88066,0.8665
0.35258314198316515,0.37546374235942864,0.87502,0.8683
0.31075449478443323,0.34034693820081696,0.8907,0.8812
0.31498900711383965,0.35125776157257665,0.88876,0.8754
0.33148361577669067,0.3716033246296986,0.88042,0.8661
0.3319352842733988,0.3713840846992602,0.87986,0.8635
0.36814788219225986,0.39596791498979944,0.86462,0.8566
0.326625118713321,0.36059177064212267,0.88228,0.8721
0.2952299608522669,0.3348394137848714,0.89506,0.8825
0.29189949459813136,0.33132600727354644,0.89672,0.8829
0.30317051931644035,0.3464288770393201,0.89228,0.8793
