training_loss,validation_loss,training_accuracy,validation_accuracy
0.6307163320081618,0.6301250412494321,0.78202,0.7779
0.5214665383481614,0.5180569634407381,0.81974,0.8186
0.5681560893955133,0.556570323584955,0.78872,0.7922
0.4641600388395207,0.46669153171249583,0.83624,0.8329
0.43780839938641813,0.4424177166781848,0.84728,0.8483
0.4188825340222215,0.4218150452722477,0.8551,0.8524
0.4373952275728021,0.44128905104685434,0.84802,0.8423
0.4013538518753808,0.40724911154070986,0.8605,0.8581
0.40305815549457774,0.41149994127358064,0.85834,0.8509
0.38145857725454413,0.39236671656747407,0.86592,0.8612
0.3820580473488859,0.4032767596124094,0.86644,0.8569
0.3850993447748901,0.39619340587265883,0.86488,0.8617
0.36920120100231124,0.38224399976338014,0.86828,0.8658
0.36631589880227433,0.37748064138466797,0.86904,0.8674
0.3665420803267633,0.3824246569147593,0.8704,0.8635
0.3693867462599064,0.3928836504869823,0.87012,0.8567
0.3479377008841166,0.374794578627695,0.8763,0.8674
0.33033731835120167,0.3528290209890921,0.8846,0.8751
0.34240489401628293,0.3683974395824384,0.87722,0.8689
0.32150207143610393,0.347707784439944,0.88634,0.877
0.33572820621683164,0.36266057834595067,0.8814,0.8735
0.3389242120715968,0.36657762584052506,0.8772,0.8714
0.3396496300959526,0.3745778323728827,0.87688,0.8655
0.3156268407621652,0.34943691933456855,0.88654,0.8752
0.30889723463284086,0.3375332877983021,0.88996,0.8803
0.30190925075270025,0.34077805186374277,0.8928,0.8766
0.29339102686137497,0.3336165783148778,0.8964,0.8842
0.29537563727182503,0.3318017296775987,0.89534,0.8842
0.2909706588977438,0.3342496237800091,0.89628,0.8801
0.29363837914393687,0.3352742447883268,0.89462,0.8816
0.29257987348167486,0.3328111731930624,0.89434,0.8821
0.2786783054280464,0.3296048167762877,0.90172,0.883
0.28205170270884433,0.3286120891571045,0.89866,0.8818
0.28506084434364154,0.3317731481186951,0.89664,0.8809
0.3009023557005026,0.3560916811605043,0.88916,0.873
0.2806579651658797,0.32927727718142014,0.89944,0.8812
0.2634575862599456,0.31323998704364026,0.90696,0.8871
0.2882420679797297,0.3478371770698813,0.89438,0.8739
0.2705219460798956,0.32403198431564284,0.90302,0.8827
0.2593511247345249,0.31630206240128866,0.9073,0.8883
0.26004233586666226,0.32303802782221686,0.90852,0.8836
0.2507555230956553,0.312137075240099,0.9118,0.8893
0.2590640808081688,0.3203052016847496,0.908,0.8847
0.24517624186890205,0.30990581271014633,0.914,0.8895
0.2573643433087317,0.3257076608229287,0.90908,0.8842
0.2573957340720365,0.32715568964994407,0.9075,0.8825
0.23981998969450632,0.31058717717098283,0.91544,0.8909
0.24860798163563394,0.31332886275611344,0.9113,0.8877
0.26727071802710634,0.3392427869235413,0.90302,0.8802
0.2327908388793926,0.3039950543566595,0.91806,0.8928
0.24319032492006526,0.31095188648640354,0.91264,0.8877
0.2285817045232524,0.30616028003300294,0.92082,0.8925
0.25724563856259025,0.33482812505356874,0.90384,0.878
0.22797343515983934,0.3017016004157972,0.92004,0.8931
0.22643293282183843,0.3028693848018405,0.91962,0.8939
0.2267959044145806,0.30075316635679594,0.92048,0.8937
0.22863799331666868,0.3115832918806921,0.9195,0.8874
