training_loss,validation_loss,training_accuracy,validation_accuracy
1.1160242505695508,1.1123782954638517,0.6596,0.6647
0.8289766860435076,0.8230909546719322,0.70812,0.7082
0.7298310804549996,0.7276636799679527,0.74588,0.7457
0.6650863925514319,0.6609372473970244,0.77256,0.7722
0.6199387317270879,0.615967521561852,0.78964,0.79
0.5890694403892283,0.5823325933534887,0.80088,0.8021
0.5635520167972731,0.5620620643036275,0.81164,0.8098
0.5429016195447244,0.5430278298975546,0.81712,0.8165
0.5314205454286102,0.5265307913098154,0.82072,0.8236
0.5172982290577706,0.5176883513414408,0.82476,0.8279
0.5059092323036145,0.5036339952221399,0.82876,0.8292
0.49860540161962097,0.49912060061587565,0.83094,0.8319
0.49454919349811877,0.4953728925578202,0.83168,0.8339
0.4890461240125739,0.4943354861645759,0.83318,0.826
0.48520261255066716,0.4820834952819196,0.83284,0.8342
0.4679975260401626,0.47182755002492593,0.84118,0.8374
0.46464688713898133,0.46432157898251014,0.84254,0.8375
0.45874328107175316,0.45942249177377437,0.84504,0.8406
0.45641405297362286,0.4608761087248597,0.84524,0.8406
0.45053840171345666,0.45251838957207113,0.84578,0.842
0.4461133400802417,0.45098967152305797,0.84798,0.8468
0.4442471986079155,0.450640425463266,0.84816,0.8441
0.43945318582417714,0.44575142898137055,0.85034,0.8479
0.435816579843726,0.4392781450024134,0.85058,0.8501
0.43747215335021544,0.4439288721054415,0.8486,0.8483
0.4323295671540453,0.4351209122923356,0.85108,0.8496
0.432519745415129,0.43602145133139214,0.8511,0.851
0.423864264050713,0.4277959315082695,0.855,0.854
0.42180332137495663,0.42844278752049314,0.85674,0.853
0.42255178215863454,0.4242188756035853,0.8554,0.8538
0.417707093688838,0.42727418866338607,0.8582,0.8544
0.42614911416607437,0.43156108599674853,0.85138,0.8477
0.41610860809340805,0.4263254951072645,0.8573,0.8554
0.4134444078749708,0.41941488619092143,0.85708,0.8559
0.4094387456736601,0.41970556597166425,0.85894,0.8569
0.4119320700464346,0.4248584499464759,0.85786,0.8544
0.411182094184334,0.42764275587057765,0.85822,0.8562
0.40563566323436434,0.416530432203148,0.86134,0.8559
0.40180689355601434,0.4103232082686847,0.86132,0.86
0.4033946199795169,0.4109950708814814,0.86054,0.8597
0.39907050422390405,0.4095169381250309,0.8631,0.8602
0.3997403473576621,0.4096308565592464,0.86212,0.8602
0.3981775453176035,0.4112322243708598,0.86284,0.8602
0.3938398946962698,0.4020683437208586,0.8646,0.8601
0.3935803673837496,0.40714865055265304,0.86462,0.8606
0.3949085688575759,0.4095878567122206,0.8632,0.8575
0.39213979450028263,0.40676239132881165,0.86408,0.8614
0.3889714461534529,0.4060640455801276,0.86546,0.8622
0.38699317359558455,0.39790943491307995,0.8675,0.863
0.385750738175019,0.3968870828423319,0.86684,0.8621
0.3886447434154008,0.40093585697910455,0.86526,0.8611
0.38446391916945766,0.3939131209744683,0.8679,0.8633
0.3818053357360308,0.39600428561621076,0.8679,0.864
0.3796599598796776,0.39535378315780734,0.86862,0.8651
0.3806367878185209,0.3954151253911513,0.86868,0.8639
0.3792234765522925,0.3934458752598944,0.86888,0.8645
0.3784619700115965,0.4002932202589663,0.86942,0.8648
0.3785185363057934,0.3980881375602529,0.86932,0.8637
0.37494894370551,0.39369736555256424,0.87126,0.8648
0.3752224358070232,0.3975103738941724,0.87064,0.8629
0.3736554951314121,0.3919375618047352,0.87102,0.8671
0.3798226803312521,0.399008879178687,0.86936,0.8621
0.37445189748578667,0.39447666421721256,0.86982,0.866
0.3702303583893325,0.39195678864098804,0.87318,0.8653
0.3707895734730889,0.3894772282506846,0.87236,0.8663
0.3674974252119699,0.3856828965340989,0.87338,0.8662
0.3677836887138274,0.3849914862385279,0.87294,0.8671
0.3693088131487522,0.3860966385919837,0.87338,0.8683
0.3659109225510941,0.38910001742688916,0.87402,0.8648
0.3639489721382975,0.3813368131088305,0.87476,0.8686
0.36423848214966564,0.3891366314661654,0.8747,0.8667
0.37161103352104,0.38979065767194654,0.87154,0.864
0.36122684409398864,0.3828669169658347,0.87586,0.8694
0.35999729874951153,0.3851403973147839,0.87644,0.868
0.35872761524089464,0.3831928295047977,0.87662,0.8683
0.35920017599449744,0.383577149691461,0.87612,0.8666
0.37141899867435857,0.39152741639674465,0.8706,0.8633
0.35801822385367227,0.37867617060112047,0.8765,0.8695
0.3563305348386545,0.3785964456162875,0.87752,0.8684
0.3551358939589137,0.3785644911135299,0.8781,0.87
0.3543930667288163,0.3785079216843919,0.87806,0.869
0.3587481824638289,0.3817685284192049,0.87602,0.8688
0.360462854166165,0.38456553673442406,0.8756,0.8655
0.3543044912159595,0.38095144154150273,0.87774,0.8691
0.3584728252018809,0.3871520403065259,0.87582,0.865
0.3585925357192374,0.3807209858411475,0.876,0.8691
0.35149851052657416,0.3858250585160678,0.87836,0.8697
0.3492087493924534,0.37713279867474037,0.88032,0.8706
0.3504927306224013,0.3777451017234899,0.88032,0.8695
0.3573139280157016,0.390906535749194,0.87694,0.8632
0.3521583345540039,0.3791711760472648,0.87832,0.8686
0.3458264417889173,0.37677799863151357,0.88034,0.8719
0.34803392511347064,0.37476661254333543,0.88026,0.873
0.34894326268254644,0.37600565635705296,0.87954,0.8706
0.34516125139982806,0.3725752796553358,0.88112,0.8721
0.3441887101934999,0.37291703326038167,0.88062,0.8714
0.3424046096746879,0.3780610582119302,0.88134,0.8714
0.3446097070984828,0.376570733664911,0.8816,0.8694
0.34148602652580234,0.37011857821217065,0.88204,0.8735
0.3461164163277887,0.38018770232985294,0.87942,0.8679
