training_loss,validation_loss,training_accuracy,validation_accuracy
0.44283427095666617,0.45911258271654953,0.83808,0.8317
0.41851999480757585,0.43286030690716,0.84588,0.8403
0.370682118808925,0.40656522395826106,0.86884,0.8576
0.354335659079091,0.39289027238504204,0.871,0.8549
0.34575374666308356,0.3946661661409209,0.86676,0.8537
0.3092793577252713,0.36739247839878664,0.88134,0.8659
0.2951281444904156,0.3578521654136208,0.89062,0.872
0.27654407916047596,0.3548123120058155,0.89738,0.8759
0.2755082781316726,0.3539777954073923,0.89928,0.8753
0.27333629135384124,0.3650579464811133,0.89994,0.8748
0.24706594979024835,0.3386255205278374,0.90772,0.878
0.2523680975899481,0.341277718181343,0.90528,0.8801
0.25796318267340806,0.377121855152924,0.89956,0.8672
0.23130007208906528,0.3545278352613433,0.91344,0.8769
0.2205029268828748,0.3483418750173807,0.9148,0.8796
0.22687285167855278,0.37245007843312267,0.91416,0.8794
0.24611112652815395,0.39080918050686175,0.9066,0.8723
0.261543296126498,0.3997365713959517,0.9033,0.8658
0.22096893305905244,0.3791641829558198,0.91606,0.8767
0.25632429074839086,0.40829108028860817,0.90998,0.876
0.23132192826992726,0.39666396122700887,0.91182,0.8736
0.18619769731078784,0.35434753503190486,0.93002,0.8895
0.24065751280294026,0.41069175166619026,0.9137,0.8767
0.2154264454608997,0.403354148028544,0.91704,0.8679
0.20083130163992516,0.36779310848965346,0.9238,0.8807
0.19475784638441845,0.3813694404826471,0.92408,0.8781
0.2026163747164859,0.3918588034508049,0.92168,0.8738
0.2015725541761206,0.404635573756539,0.92376,0.8787
0.19175567762778292,0.3833495846362613,0.92474,0.8736
0.16764120749190595,0.3639044594678991,0.93684,0.8881
0.17368779545373647,0.3922007784401071,0.93374,0.8803
0.2013718050903793,0.41846238865959484,0.92154,0.8714
0.16908071598069757,0.40749353080303585,0.9359,0.8829
0.2076273798506365,0.45810974858533643,0.9216,0.8693
0.14817258943262482,0.3882419248384938,0.94322,0.8867
0.18481635480599318,0.4297484422978583,0.9313,0.8748
0.1551213176851591,0.4117218973975411,0.94048,0.8861
0.23578947421941232,0.49766077679219706,0.92026,0.8715
0.18083626020254026,0.45147353811436297,0.93218,0.8764
0.15251408586900794,0.4181645238480418,0.94098,0.8828
0.14845809271904561,0.40790641743029926,0.9431,0.8835
0.1556616647146474,0.44898186961006775,0.94082,0.8811
0.14165051725767547,0.4110171931124892,0.94436,0.8823
0.20637131746826942,0.49136270995892667,0.92256,0.8676
0.15249283535678812,0.4680426169782576,0.94172,0.8796
0.18265567587412387,0.5076185350659187,0.92864,0.8674
0.15733267464013062,0.42315439465235083,0.9417,0.8869
0.17481789634364717,0.4773152375310857,0.9376,0.8805
0.15940010143659947,0.47861252374206215,0.94016,0.8746
0.13464266481603235,0.4290250547893477,0.94722,0.8811
0.13115379285093506,0.4346036885011402,0.94986,0.8899
0.14950280068710486,0.4527095355770767,0.94364,0.8793
0.16378848469934632,0.48709911680544754,0.93734,0.8786
0.1250876492996231,0.43841335093194356,0.95356,0.8867
0.24173338719272858,0.5747521981723633,0.9164,0.8628
0.16148760781192412,0.5012970595306945,0.94132,0.8802
0.11658542479658819,0.4474034944899637,0.95572,0.8874
0.1342494855703573,0.48038142439610193,0.9501,0.8815
0.11802350525902024,0.48302964242558344,0.95462,0.8801
0.12676916844142125,0.49142842287331734,0.95242,0.8841
0.13026963574278144,0.46311436164615416,0.94954,0.8847
0.12419041795098125,0.4895217007704292,0.95314,0.8875
0.12342446784327112,0.5099881339996535,0.95344,0.8858
0.12040106206939939,0.5214157853246789,0.95518,0.8857
0.11392781294012085,0.4918400753839804,0.9571,0.8842
0.11176172641406143,0.5159441893963974,0.95818,0.8839
0.11448980853077967,0.5088045062071189,0.9568,0.8824
0.11595662269169661,0.5328945095208399,0.95538,0.8845
0.1245996853591594,0.5486295974517983,0.95524,0.8799
0.10452502530707423,0.5431777793652018,0.96086,0.8859
0.15075734173933933,0.5504369091533483,0.94666,0.8782
0.1127710738233843,0.5157762202945314,0.95622,0.8861
0.10089971226280152,0.5224977709872483,0.9616,0.8861
0.12419150605360216,0.5639950265501035,0.95546,0.8883
0.12084934466916009,0.5498799294092023,0.9537,0.8765
0.12361168600665437,0.5534159415370418,0.9527,0.8782
0.1093959198198056,0.5337651105785062,0.95784,0.8851
0.1169525055092916,0.555075315872094,0.95556,0.8797
0.1147558402725227,0.5705018844271171,0.9556,0.8777
0.09254990979294633,0.5327112614368344,0.96424,0.8858
0.09819947280517484,0.527133887306792,0.96264,0.8812
0.10353523214570574,0.5552169498587042,0.96034,0.8836
0.12446274326406208,0.5523917617780543,0.95232,0.877
0.09800422646153802,0.5671895954228349,0.962,0.8841
0.09588509321566846,0.5583136354249545,0.96324,0.8837
0.0999827680209531,0.5599150118785887,0.96172,0.885
0.11235461026996427,0.5699034714903076,0.95684,0.8849
0.1445262063889296,0.6372717641072823,0.95028,0.8813
0.10789207963529031,0.5951747775063049,0.9593,0.8823
0.09616491666679826,0.5633967038862268,0.96352,0.887
0.10457872196355067,0.606253483908697,0.96006,0.8836
0.10352539099171693,0.6189209888365934,0.9606,0.8801
0.08674361653105211,0.5788980200373124,0.96772,0.8877
0.1017311004691016,0.6192054969737987,0.9616,0.8796
0.11956634438097649,0.6529668453087711,0.9557,0.8773
0.09907202678723498,0.6184068086970034,0.96326,0.884
0.09202848409227202,0.6190323580787825,0.96462,0.885
