training_loss,validation_loss,training_accuracy,validation_accuracy
2.0365780762699255,2.0343083007426204,0.55404,0.5599
1.413069571375542,1.406345607359198,0.5994,0.6052
1.05696725753872,1.0497989473463614,0.65672,0.6629
0.9007724608911578,0.8933648338800744,0.67018,0.6754
0.8159006619087571,0.8104564238198196,0.69734,0.6988
0.7641442623894538,0.7556713615791707,0.7113,0.7127
0.7260990781552347,0.7250744911688792,0.73818,0.7367
0.6911229530868628,0.684122706138635,0.75114,0.7509
0.6633126491780781,0.6599680894537817,0.76836,0.7657
0.6391434435496854,0.6387712627272063,0.77754,0.7758
0.6172036853287836,0.6167036264757567,0.78536,0.7842
0.5973826545431181,0.59557942800884,0.79474,0.7919
0.5811883746967901,0.5814119962197316,0.80046,0.7968
0.5739317209366948,0.5739968441709687,0.80146,0.7982
0.5546675647616082,0.5565148708941061,0.80846,0.8044
0.5448190829790461,0.5445210786559914,0.81042,0.8068
0.5382551773429831,0.5416954993447171,0.81298,0.8107
0.5229660500498379,0.5251875331130209,0.8195,0.8157
0.5153747679632338,0.5148428214501731,0.82298,0.8176
0.5112238464605473,0.5126875525788416,0.8222,0.8222
0.49982403474085774,0.4976641041568563,0.82676,0.8232
0.4951969667926164,0.49398013383527345,0.82762,0.8237
0.4910434236764298,0.5071054531049125,0.82904,0.823
0.48523090806458613,0.483073414126529,0.82994,0.8262
0.48011759906778556,0.48384379095669033,0.8332,0.8299
0.4752586204987353,0.4788004046753992,0.83602,0.8313
0.4721348481562436,0.47174836525434183,0.83612,0.8333
0.46947889727399783,0.47300322674497774,0.8372,0.8347
0.4674099642602379,0.47171430421780935,0.83548,0.8317
0.46453239919279543,0.4680416331261019,0.8368,0.8368
0.45917870557826496,0.46284792619415477,0.84084,0.8405
0.4532844387280667,0.4532302750062339,0.84166,0.8414
0.4557300274024534,0.4597435167318658,0.8409,0.8369
0.4608303596601462,0.46578566937506954,0.8371,0.8347
0.4471885835194527,0.4487614548659023,0.8425,0.8414
0.450571188002901,0.4537348683121838,0.84178,0.8391
0.4421427437792654,0.4398959184749217,0.8459,0.845
0.4523615270776822,0.4521317804538751,0.84204,0.8395
0.4396200478076935,0.4439435540875302,0.84724,0.8463
0.43318306256438155,0.43719097783293903,0.84964,0.8461
0.4367956522175723,0.4391278145433981,0.84772,0.8457
0.42966039924670363,0.43527940821044053,0.85098,0.8452
0.43078858811227255,0.43475193237956566,0.8494,0.8469
0.4325063225177243,0.4331748640235466,0.84972,0.8461
0.42621108683783687,0.4326280272459682,0.8514,0.8462
0.4358660205245933,0.4392712708515457,0.84684,0.8431
0.424184671372099,0.42575919590418854,0.85306,0.8496
0.4205445583976443,0.42550264770471596,0.85582,0.8534
0.41778123538817286,0.4206052433840836,0.85572,0.8526
0.41525346170301025,0.425594605222533,0.85724,0.8537
0.4211590180311666,0.42240566128416906,0.85442,0.8531
0.4200029291612718,0.42532780672175974,0.85564,0.8518
0.4147520639250041,0.42082404901709736,0.85726,0.8518
0.4103424002218734,0.4156522309478325,0.8582,0.8548
0.4149861397493221,0.4295001437392416,0.85476,0.8494
0.40523915869348187,0.4131934620157073,0.86036,0.8537
0.4058699454264263,0.41049391974376725,0.86014,0.8578
0.40588518546517854,0.411051868072039,0.85942,0.8557
0.4021242896614172,0.41572750935071634,0.86162,0.8541
0.4025867915595584,0.4083835299633726,0.8605,0.8585
0.398044854097659,0.4152251538596576,0.86318,0.8566
0.3979597654565216,0.4077635894093332,0.86288,0.8565
0.39853071293715014,0.41284935214096985,0.86224,0.8541
0.4009394725341626,0.41602362484871586,0.8604,0.8545
0.3963069989324531,0.4059064109114152,0.86282,0.858
0.39250968720601953,0.4042979120453702,0.86554,0.8608
0.3926309884890266,0.4044759118858772,0.8645,0.8616
0.3889652614093498,0.4039330599428732,0.86626,0.8605
0.3901820243776912,0.4024856716771669,0.8654,0.8614
0.38606258578922437,0.3973382635961605,0.86742,0.8622
0.3864702376563226,0.40193221463432793,0.86698,0.8612
0.3870895232843316,0.39815416158754613,0.8666,0.8614
0.38292119528174096,0.39883691600606413,0.86864,0.8614
0.38632899244575547,0.39996607394158085,0.86678,0.8616
0.38781277907778844,0.39753836959223204,0.86548,0.8639
0.3837246623490473,0.3957062097667139,0.86714,0.8603
0.38043615877475884,0.39146006503437136,0.86902,0.8652
0.3805268557785112,0.39201706063143815,0.86754,0.8636
0.3775032694306215,0.39995097114315514,0.86896,0.8635
0.3737126423803437,0.3905393801912477,0.87048,0.8668
0.3727085337690685,0.3876121534576899,0.87164,0.8677
0.3734351883230307,0.3910901059832754,0.87092,0.865
0.3686531851511172,0.3828575814826579,0.87264,0.8676
0.36872866852661534,0.38249133206621,0.87228,0.8681
0.36775743027629754,0.38210116119324405,0.8722,0.8669
0.36474232897734093,0.38374152590956867,0.87378,0.8682
0.36592695863960345,0.3840973907256428,0.87358,0.8659
0.36651757431914433,0.3839656503140172,0.87292,0.866
0.364110150376854,0.380924510993535,0.87378,0.8658
0.3621180114310111,0.3818108584684662,0.8744,0.8683
0.36539177013480145,0.37934577946044223,0.87362,0.8672
0.3640044280101576,0.37937383372572403,0.87362,0.8708
0.3620995186707553,0.379995269677307,0.8745,0.8682
0.35612122962237014,0.37712243161623993,0.87702,0.8697
0.3612527440652213,0.3816705866705013,0.87484,0.8688
0.3575791186460144,0.37419959412345405,0.87634,0.8695
0.35384959207318933,0.37182320956187914,0.8771,0.8688
0.3533872549262498,0.3788802008840102,0.87776,0.87
0.3513556180707634,0.37284529209136963,0.87792,0.8691
0.35193153320218595,0.3705535185865209,0.87814,0.8699
