training_loss,validation_loss,training_accuracy,validation_accuracy
1.521940540779582,1.514093045946918,0.61098,0.6165
1.0554867196265998,1.045854480206212,0.6627,0.6733
0.8811828242543408,0.8723151336742353,0.69402,0.6986
0.7953395188007208,0.7908744615844533,0.72838,0.7298
0.7404018303622371,0.7321514887145802,0.74622,0.7463
0.7002487667381306,0.6942804482164262,0.76266,0.7601
0.6683382894224523,0.6615574427797825,0.77322,0.7726
0.6415591830640193,0.6360048414031162,0.78368,0.7823
0.6199872966312692,0.6191982740088354,0.79474,0.7918
0.6030716714651688,0.5998739430421516,0.79824,0.7967
0.5856594774119385,0.5859636407864245,0.80554,0.8039
0.5725703258496111,0.5700459714177288,0.80948,0.8087
0.5603336381637837,0.555676450457754,0.81372,0.8131
0.5500955135011307,0.552500579930559,0.81706,0.8165
0.5412313715576211,0.5428005532373356,0.81874,0.8182
0.5328189676527477,0.5318503689162338,0.8218,0.8208
0.5252344618977793,0.5230359118196029,0.823,0.8232
0.5184634519964838,0.5182521939277649,0.82554,0.8242
0.512632618932163,0.5133343972737276,0.8273,0.8262
0.5071558902025832,0.5045998104010956,0.82858,0.8277
0.5025228170482704,0.49849605484853815,0.8288,0.8294
0.49678444595593013,0.49440707662437533,0.83136,0.8289
0.4956999846431605,0.4974885850767546,0.83014,0.8314
0.4892810973364984,0.4910354546353787,0.83362,0.829
0.4834047839464739,0.4818300559550901,0.8346,0.8327
0.4813981696467875,0.4788320468196386,0.8353,0.8343
0.47776558751340414,0.4807971255688728,0.83694,0.8297
0.47333606536431083,0.47184461242035974,0.83826,0.8356
0.47083390338341596,0.4721822142601013,0.8386,0.8348
0.4671763562790268,0.4700570574289636,0.83966,0.8364
0.4649786545949824,0.46550760880301273,0.84002,0.8383
0.46186251004638573,0.46433026390739635,0.84138,0.84
0.46022356021434757,0.45772390614582015,0.84188,0.8391
0.457703412951106,0.4575126680392253,0.84304,0.8392
0.4560930600861454,0.45658067359200005,0.84184,0.8402
0.45237369762967006,0.45241484913644914,0.84442,0.8416
0.45027291492732896,0.4536962312988088,0.84554,0.8427
0.4504327540050077,0.4535248702085471,0.8452,0.8398
0.4462599596556495,0.4468125595322138,0.84586,0.8439
