training_loss,validation_loss,training_accuracy,validation_accuracy
2.2423423001223513,2.243479749958986,0.24588,0.237
2.1346772037198782,2.1345420840439524,0.47992,0.474
1.9400812110022816,1.9380614947361552,0.56202,0.5616
1.6591233572996487,1.654180140252326,0.58218,0.5845
1.3974433244036897,1.3900438387682483,0.6282,0.6388
1.2194201975222438,1.213346753910089,0.62852,0.636
1.102473951742777,1.0951682351956702,0.64604,0.6522
1.0210609423077626,1.0161119012316322,0.65094,0.6576
0.9604320172458658,0.9541005864264859,0.67168,0.6751
0.9121157459895629,0.9047546819516807,0.67942,0.6828
0.872696083448732,0.8686170790605484,0.69374,0.696
0.8397502301599059,0.8343371502153433,0.69802,0.6999
0.8114074576083962,0.8057423788271133,0.70174,0.7023
0.7869735505346143,0.7829663313118516,0.71252,0.7154
0.7657720048714172,0.7587725802971299,0.72238,0.7241
0.7466602913101615,0.7436077435305164,0.73454,0.733
0.728915225057041,0.7254577047505956,0.73584,0.7376
0.7137228315291198,0.7104344459096338,0.7478,0.7495
0.6994344822281157,0.6958078028290136,0.7527,0.7532
0.6859888115426158,0.6823126931858671,0.75814,0.759
0.6750156873327386,0.6702207564168675,0.7617,0.7614
0.6617784669332187,0.6579368655469008,0.7716,0.771
0.6516722705205689,0.6483494124974415,0.7757,0.7743
0.6409804872082322,0.6370381192796549,0.77744,0.7785
0.6308719122120182,0.6277886441179142,0.78508,0.7844
0.6230075110864761,0.6215297530411156,0.78876,0.7876
0.6133600718453717,0.6099739621399315,0.79142,0.7935
0.6052477242772841,0.6053800664509937,0.79568,0.7938
0.5979074940580846,0.5967528022778262,0.7999,0.7976
0.5909826159858338,0.5884619123616796,0.80106,0.8006
0.583476143229343,0.5811717436192142,0.80396,0.8025
0.5770600794450097,0.5751353227029181,0.8065,0.8052
0.571421523933368,0.5694446987027575,0.8094,0.8049
0.5651315235725755,0.5614770719200183,0.8109,0.8099
0.5605680287417854,0.5572359810589226,0.81186,0.8092
0.5556410775160241,0.5546114256807194,0.81124,0.812
0.5499316208312274,0.5492374583794053,0.81434,0.8116
0.5450456857757495,0.5411475810465539,0.81612,0.8145
0.5418032759138386,0.5402650369960031,0.818,0.8143
0.5356163411113002,0.5338389188241047,0.81858,0.8151
0.5321729907675472,0.5291980248727616,0.8201,0.8165
0.5286174276676934,0.5265952031703511,0.82128,0.8204
0.5247451355275901,0.52404861864011,0.8227,0.8209
0.5215257399374872,0.5186193723967121,0.82322,0.8204
0.517786567016026,0.5154197227423358,0.82352,0.8229
0.5139506051455007,0.5136367255335401,0.8244,0.8208
0.5101731047224816,0.5080945040010343,0.82594,0.8236
0.5078372924452852,0.5057815751832002,0.82688,0.8244
0.5055512810683311,0.5034709343105365,0.82754,0.8264
0.5020996727754393,0.500963314513492,0.82804,0.8265
0.49952897669561686,0.4969301132639502,0.82818,0.8257
0.4974990087892393,0.4977947695619741,0.82964,0.8285
0.49440262361865517,0.4909560894890196,0.8305,0.8289
0.49196694330181306,0.49088263663516685,0.83106,0.8264
0.4904430052051154,0.4873343729858945,0.8323,0.832
0.4880957347924447,0.4883541557819221,0.83072,0.8274
0.485140062163553,0.4830604119665304,0.83248,0.8285
0.4829992248350397,0.4810147978317965,0.83356,0.8303
0.4802302885467134,0.4796795957027727,0.83478,0.8322
0.4793865222036076,0.47674730515024466,0.83556,0.8356
0.47676461167119044,0.4750810545531048,0.83676,0.8333
0.4751808595703081,0.47373048401182627,0.83572,0.8311
0.472921329976805,0.47224950050092807,0.83666,0.8312
0.47292123491044546,0.47104469928771825,0.8367,0.8337
0.468970095162349,0.46737895507341737,0.83834,0.8361
0.4695285866632486,0.46823218388921894,0.83804,0.8354
0.4666696137479504,0.4647976515019775,0.83842,0.8362
0.4646645917954957,0.46360810727450497,0.8393,0.8339
0.4635729549447899,0.4631236250613146,0.8393,0.8364
0.4621951166549912,0.4606750407226526,0.83996,0.8386
0.46382827662369785,0.4660855669314694,0.83864,0.8325
0.4590389077620738,0.45872743199965,0.84072,0.8371
0.46091446644433626,0.4592158650137057,0.83926,0.8359
0.45794023558154434,0.45778752132585854,0.8417,0.8398
0.4582338178211161,0.45968947023343126,0.84076,0.8351
0.4535195781751667,0.4546782387669679,0.84342,0.8414
0.4540631904474,0.4550237704993813,0.84248,0.838
0.45154573463494213,0.45328655316951166,0.84346,0.8395
0.44931494391254145,0.45169153278041035,0.84492,0.8412
0.44807374410693296,0.44703138871177744,0.84426,0.8413
0.4479440510692194,0.44663949130447045,0.8452,0.8436
0.4465177062222415,0.4450647554769637,0.8446,0.8412
0.4450589314941555,0.444060314233136,0.84548,0.8423
0.4450315033345271,0.44758853847813457,0.84578,0.8403
0.44426009398134775,0.44373996356490314,0.84636,0.8445
0.44116093142105794,0.44268931761668745,0.84752,0.8419
0.4413017122756185,0.4430895187672536,0.8464,0.8414
0.4390909774490939,0.4411361442439875,0.8477,0.8446
0.438789711317138,0.43842665547398246,0.8481,0.8433
0.43704744342647855,0.4373780510797622,0.84898,0.846
0.4375949491320364,0.4400997797774661,0.8486,0.8432
0.43440749347591034,0.43574898011365515,0.8498,0.845
0.43535208065643943,0.4355476104719624,0.84874,0.8455
0.43339287398187704,0.43552020163672744,0.8501,0.846
0.43398488955119685,0.4337249992379717,0.84914,0.8471
0.4324391384983002,0.43124219585376183,0.85006,0.8457
0.4332911388191116,0.4340056366032096,0.84964,0.8487
0.42905818695759834,0.4303213835332044,0.85214,0.8469
0.4281554968498857,0.4315053024299585,0.85182,0.8475
0.4274121335590892,0.42801435595485054,0.85274,0.8476
