training_loss,validation_loss,training_accuracy,validation_accuracy
0.7540596153324842,0.7509133861869574,0.72432,0.7217
0.6033312976442278,0.6050822215482593,0.78802,0.7837
0.5370709869178105,0.5420290752482135,0.80806,0.8008
0.48993702155123464,0.49099583585914225,0.82868,0.8234
0.4680283147080336,0.464941063293349,0.83528,0.8336
0.4395146766554564,0.44309881685804575,0.84734,0.8413
0.4319107497440977,0.43501255959342233,0.84808,0.8428
0.42418777401972096,0.4296502074895892,0.85118,0.8453
0.4039467331902776,0.41260461014886385,0.85948,0.8554
0.4007499466313375,0.41176899039477577,0.8616,0.8564
0.39301304715526525,0.40585659082634373,0.86332,0.8571
0.3842378034630511,0.39724894997146915,0.86478,0.8592
0.37307561511466747,0.3896010620435467,0.86986,0.8624
0.3763163907837914,0.3925706958216149,0.86714,0.8626
0.4106298121665069,0.4232832351984689,0.8498,0.8455
0.35046184375132666,0.3702292359438259,0.8772,0.8706
0.34535037140946134,0.3683346843336243,0.87852,0.8687
0.3456094246174162,0.3712557855605613,0.87718,0.8657
0.34883088757649644,0.37570721675737295,0.87514,0.8659
0.3330184435479273,0.36223996123813557,0.88218,0.8725
0.3267638432107074,0.35758869526232595,0.88472,0.8736
0.33231114912072895,0.3668365308491513,0.8813,0.8686
0.31311917673369405,0.34467057993904454,0.88876,0.8797
0.31427584540505893,0.3531460512006073,0.8885,0.8742
0.3124239402474172,0.35322803763385163,0.88886,0.8741
0.3029625970475463,0.34093047783228686,0.89362,0.8806
0.2985465968188364,0.3373413528312056,0.89328,0.8809
0.30374075636296183,0.352169970231237,0.8916,0.8743
0.2893268177077925,0.33209090503086625,0.8968,0.8848
0.2852944320873695,0.3310931611129199,0.8978,0.8829
0.2911547953040397,0.34033317280306946,0.89378,0.8764
0.2891537685295945,0.33612161591895856,0.89582,0.8798
0.2756731793203886,0.3258023571716971,0.90126,0.8852
0.2912851554194771,0.34628845679522346,0.89292,0.8748
0.2708923111304408,0.32625405054128787,0.9039,0.8849
0.2666169664582671,0.3237843193104578,0.90402,0.8856
0.2611535512073129,0.3190392651639064,0.90696,0.8881
0.26198890169592515,0.3190936599860375,0.906,0.886
0.267518795041634,0.3317170615360083,0.90228,0.8814
0.25496778301401934,0.31729133651808805,0.90836,0.8882
0.25000979047375615,0.3174549923589919,0.90972,0.8888
0.24921158296141568,0.3177615860866295,0.91014,0.8853
0.24902382552254915,0.31959409002350586,0.9105,0.8861
0.2441743747838476,0.3248275516131616,0.91232,0.8835
0.242464273380745,0.31863269893846957,0.91308,0.8856
0.23861303544906304,0.3142333589491798,0.91564,0.8898
0.232403623588178,0.3108051253238664,0.91714,0.892
0.24211269461027055,0.3183862152228321,0.91294,0.888
0.2364121749524637,0.31816314805942236,0.91508,0.8882
0.22432086437549587,0.31331016670451645,0.92036,0.8924
0.22261616197307424,0.31232486499095646,0.91994,0.8906
0.23731791093606772,0.3276480464645676,0.91272,0.8841
0.21793905145485362,0.31107692474655924,0.92218,0.8911
0.21233089448325437,0.31030196492298345,0.92456,0.8923
0.21656835782859482,0.3150702471029188,0.92192,0.888
0.20945299723169214,0.3118857840890916,0.92516,0.8889
0.2175751503200116,0.32504410154761865,0.92168,0.8854
0.20847586766244036,0.31502509689564756,0.92514,0.891
0.20202343221901684,0.30923948618992725,0.92858,0.8913
0.20398237749950254,0.313743682480272,0.92786,0.8884
0.20415002535321894,0.3178526359540363,0.92738,0.8881
0.2148332172032036,0.32912275373825106,0.92342,0.8866
0.20239377455948424,0.32308691880393164,0.9284,0.8867
0.19477495777860526,0.311459238041466,0.93132,0.8909
0.1918587089686952,0.31043744904824927,0.93194,0.8931
0.19580525619312558,0.3134114712470458,0.92952,0.8935
0.19367328687177687,0.3192767780119484,0.93038,0.8896
0.18847826410081986,0.31807602964313736,0.93252,0.8893
0.20975077421514224,0.3415105401970568,0.92344,0.8818
0.18129900470116525,0.31362821188243634,0.93578,0.8926
0.18266549866913911,0.3190338083769209,0.93544,0.8906
0.17925352046883306,0.3132026053546806,0.93714,0.8922
0.1778652324773122,0.3159132805148539,0.93626,0.8912
0.1974063862785328,0.3338025631299375,0.92752,0.8854
0.17936946112221042,0.3241606632947283,0.93666,0.8884
0.1735761971336997,0.3201436476367544,0.938,0.8891
0.172475630176587,0.322674330660187,0.9389,0.8891
0.17382766650116224,0.32110046415019494,0.93808,0.8886
0.17246160642892014,0.3288825324813537,0.93844,0.8875
0.17307694345120683,0.33412284100286904,0.93702,0.8879
0.17215689560482933,0.32848947703295756,0.9392,0.8874
0.17143431896898328,0.3391011115697125,0.93828,0.8863
0.16165822932556434,0.3216622307979669,0.94334,0.8917
0.15633282105835303,0.32030488531826634,0.94578,0.8921
0.19683550662428806,0.3772836143071555,0.92516,0.876
0.15444641564566272,0.32852794810148517,0.94512,0.8899
0.1761582492760732,0.34575104678061214,0.9348,0.8859
0.15510171077098853,0.3229995805870405,0.94566,0.8914
0.14248139910976457,0.32054899060718706,0.9511,0.8934
0.1460959877165788,0.3265992421401943,0.9492,0.891
0.16163916701061792,0.34510749781536404,0.94122,0.8852
0.1553806989171152,0.3409468901173278,0.94496,0.889
0.14122157766934582,0.3294461923456564,0.95154,0.8913
0.16721161147748753,0.3592481458677782,0.93848,0.8846
0.1415160492057295,0.33074222490919064,0.9508,0.8921
0.14658045931478075,0.33648931720695363,0.94856,0.8911
0.15792426630217807,0.3663671363791807,0.94366,0.883
0.1518209587878971,0.35560409209428023,0.94476,0.8817
0.13795935356233854,0.3409847343705238,0.95192,0.8877
0.1459956362093698,0.35369035004388405,0.948,0.881
