training_loss,validation_loss,training_accuracy,validation_accuracy
0.46150154618474654,0.45666521830703133,0.83726,0.8427
0.38686956652348164,0.3956741307310411,0.86224,0.858
0.39040737842788364,0.40866058347225187,0.8546,0.8486
0.34229364472676127,0.36361575158329945,0.87726,0.8707
0.33898683222077847,0.3645838864175516,0.87714,0.8683
0.32009669890593856,0.35720898725594163,0.88388,0.8697
0.30411573793896735,0.33991218902924886,0.88916,0.8785
0.31250967206573027,0.35546083754642166,0.88438,0.8691
0.29259712104542546,0.3390496808670163,0.8945,0.8774
0.30763063521203643,0.35847812313554167,0.88658,0.8677
0.3200681398955401,0.3804558591044625,0.88092,0.8608
0.2980039332605716,0.35557611903220193,0.89302,0.8742
0.2880561248728323,0.34281434500022295,0.8961,0.8781
0.2738000116569945,0.3370234987928823,0.90096,0.8833
0.2787535004350692,0.35254011047769457,0.89898,0.8755
0.27915910891878326,0.3428683694083149,0.89812,0.8786
0.26807439818142265,0.3394520461609214,0.90256,0.8818
0.25262869061208165,0.3303697952275887,0.9084,0.8836
0.29078177376234243,0.3696792005078729,0.8902,0.8661
0.2670089807132326,0.35449604666626255,0.90226,0.8761
0.2504177184097169,0.3299073625066181,0.90814,0.8828
0.24813690639416333,0.34286997996900226,0.91042,0.8803
0.24171561469230265,0.3356914415659541,0.91192,0.885
0.24371536959235152,0.34730984299105794,0.9101,0.8822
0.22886145838436303,0.3304007051634531,0.91704,0.8837
0.22630435841403762,0.32640381654658607,0.9174,0.8903
0.22696729430745005,0.3365575364956805,0.91912,0.8822
0.22788908368068184,0.33534770512265843,0.91686,0.8867
0.22235059807498125,0.33809164474620174,0.9184,0.8827
0.21998325346027675,0.33295258861612836,0.91992,0.8889
0.2338572215404499,0.35307334624027475,0.91446,0.8835
0.22399843215858903,0.34536208800171064,0.91764,0.8774
0.22190752640993622,0.3470740804506686,0.919,0.8799
0.21791266718246613,0.3521723983657529,0.92078,0.8806
0.21064003676757165,0.3417827042295923,0.9236,0.8847
0.21581545954802753,0.35531239335886355,0.91964,0.8795
0.2262443404269764,0.3667087950807081,0.91702,0.8772
0.2072543433836918,0.35901873236557785,0.92344,0.8833
0.20851967194842494,0.3514083011830388,0.92436,0.8861
0.20327599365500829,0.34238223686395325,0.92628,0.8844
0.20720809299220647,0.3599841652537044,0.92304,0.8821
0.20956333209356773,0.35894802464153347,0.92204,0.8786
0.2072843460376238,0.36122483671591127,0.92354,0.8763
0.20726799270514032,0.37395856360905666,0.92348,0.8779
0.1944493559280297,0.3520396214332929,0.92898,0.8862
0.1962447386759935,0.3630213150171261,0.92838,0.8833
0.2058191632239901,0.37543612705640217,0.92356,0.8807
0.20385276921892365,0.36532392964465255,0.92394,0.8829
0.23016544268717729,0.41111164775852066,0.91458,0.8676
0.1964683159220993,0.37405803422676753,0.92762,0.8802
0.22842934695901676,0.40255107560416736,0.91638,0.8685
0.1910254541600215,0.3758952081477096,0.93042,0.8787
0.19133779628213934,0.37576244126702074,0.92842,0.8791
0.21313970906848662,0.4039787446960854,0.91946,0.8679
0.18489824519402093,0.37073932169558454,0.9322,0.8815
0.20090860671320032,0.40260738289376974,0.92574,0.8761
0.1885110548940795,0.38287732314381917,0.93084,0.8761
0.20858740836332867,0.40279933084857467,0.91996,0.8692
0.1793223865434471,0.3767376261936771,0.93364,0.8791
0.17047999177658604,0.37421794088244703,0.9387,0.8849
0.1882276206705194,0.40048856264073823,0.93086,0.8787
0.18727123648300315,0.3991498142471234,0.9307,0.8752
0.19091292122513456,0.4074641814145887,0.92776,0.8736
0.1840036183751299,0.3977139484343109,0.93138,0.8765
0.18965177102634298,0.39997811193997274,0.92974,0.8724
0.1929946525197924,0.4021993399706003,0.92748,0.8743
0.16971067676877483,0.3893071834272719,0.93856,0.88
0.17510413145060155,0.39778477808169443,0.93536,0.8809
0.16680499597824996,0.39638193404707917,0.93878,0.8797
0.1980058107613676,0.43181102166134605,0.92556,0.868
0.16849653988225968,0.3989812811176871,0.93814,0.88
0.17642126601370753,0.4009144388836075,0.93466,0.8771
0.169838142630683,0.40512058588446803,0.9375,0.8799
0.16741606115288704,0.4063833687771656,0.93834,0.8809
0.16194889812001448,0.40475203661116615,0.94192,0.8835
0.20515622005086315,0.4620446590935734,0.92342,0.868
0.1824676079322684,0.43579240314854534,0.9323,0.874
0.1618730483179176,0.40537825466897043,0.9415,0.8799
0.18191073986305825,0.4504309150968184,0.9328,0.8703
0.17494191141702958,0.4262133825908092,0.93528,0.8745
0.1656624268252737,0.4287408478523449,0.93874,0.8764
0.19547014080785546,0.4527762895151242,0.92644,0.8747
0.17515053849864937,0.4424096462487971,0.93532,0.8732
0.19896002451014438,0.46912783696069166,0.92384,0.8615
0.17312186726446505,0.43890426293721485,0.93506,0.88
0.18985347358872404,0.45321233127507865,0.9273,0.8717
0.17785224707459055,0.4480122029816372,0.93224,0.8674
0.16794466531075364,0.44971124206444185,0.93708,0.8703
0.16382305617972615,0.43375327789178636,0.94058,0.8743
0.16668210341465106,0.4489678760143211,0.9391,0.8795
0.14493629457574028,0.43204368665017007,0.9471,0.8791
0.16370254763823805,0.45247024553207393,0.9392,0.8687
0.15398342160671585,0.4469645907621489,0.94258,0.8706
